Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
1703,Aleš Matějů,cz CZE,DF,Venezia,it Serie A,25,1996,8.1,16,12,10,5,1,10,6,4,9,25,15,0
1704,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,24,1997,12.7,8,4,2,5,1,11,3,8,4,12,13,0
1705,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,32,1988,15.4,31,18,19,11,1,21,6,15,31,62,21,3
1706,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,29,1991,31,47,34,23,19,5,26,14,12,44,91,93,1
1707,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,19,2002,1.5,3,2,1,2,0,3,3,0,1,4,6,1
1708,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,23,1998,27.4,58,32,28,26,4,49,19,30,62,120,43,0
1709,Neal Maupay,fr FRA,FW,Brighton,eng Premier League,24,1996,25.3,17,10,2,6,9,21,2,19,2,19,2,0
1710,Stephy Mavididi,eng ENG,FWMF,Montpellier,fr Ligue 1,23,1998,25.5,24,13,11,7,6,23,2,21,8,32,11,0
1711,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,23,1997,30.1,57,39,35,21,1,46,23,23,69,126,174,2
1712,Eric Maxim Choupo-Moting,cm CMR,FWMF,Bayern Munich,de Bundesliga,32,1989,4.2,10,9,3,6,1,1,0,1,5,15,2,0
1713,Luís Maximiano,pt POR,GK,Granada,es La Liga,22,1999,34.8,3,1,3,0,0,0,0,0,1,4,16,2
1714,Borja Mayoral,es ESP,FWDF,Roma,it Serie A,24,1997,1.1,0,0,0,0,0,0,0,0,0,0,0,0
1715,Borja Mayoral,es ESP,FW,Getafe,es La Liga,24,1997,11.6,7,5,2,3,2,10,4,6,4,11,3,0
1716,Derek Mazou-Sacko,fr FRA,FWDF,Troyes,fr Ligue 1,16,2004,0,1,0,0,0,1,0,0,0,0,1,1,0
1717,Pasquale Mazzocchi,it ITA,DF,Venezia,it Serie A,26,1995,13.8,18,8,11,4,3,11,8,3,21,39,31,1
1718,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,26,1995,14.1,28,19,15,11,2,5,0,5,11,39,31,0
1719,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,26,1995,15.5,31,20,21,5,5,25,8,17,35,66,35,0
1720,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,22,1998,33.6,11,8,1,4,6,6,0,6,5,16,13,0
1721,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,26,1994,1.2,1,1,1,0,0,1,1,0,1,2,6,0
1722,Amadou Mbengue,sn SEN,DFMF,Metz,fr Ligue 1,19,2002,6.8,19,10,10,9,0,7,2,5,10,29,19,0
1723,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,21,1999,32.3,28,16,1,12,15,21,6,15,11,39,20,0
1724,Jason Mbock,fr FRA,FW,Angers,fr Ligue 1,21,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1725,Jordi Mboula,es ESP,FW,Mallorca,es La Liga,22,1999,4.8,8,2,3,3,2,7,1,6,3,11,3,0
1726,Moustapha Mbow,sn SEN,DF,Reims,fr Ligue 1,21,2000,1,6,6,3,2,1,0,0,0,1,7,6,0
1727,Nathanael Mbuku,fr FRA,FWMF,Reims,fr Ligue 1,19,2002,15.8,14,13,4,7,3,14,0,14,11,25,4,0
1728,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,33,1987,16,33,23,13,19,1,23,9,14,30,63,27,0
1729,James Mcatee,eng ENG,MFFW,Manchester City,eng Premier League,18,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1730,Kasey McAteer,eng ENG,FW,Leicester City,eng Premier League,19,2001,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,Liam McCarron,sct SCO,FW,Leeds United,eng Premier League,20,2001,0.1,0,0,0,0,0,1,0,1,0,0,0,0
1732,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,31,1989,17,0,0,0,0,0,0,0,0,0,0,4,0
1733,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,26,1994,34.3,106,64,35,55,16,53,6,47,35,141,34,0
1734,Weston McKennie,us USA,MF,Juventus,it Serie A,22,1998,15.2,20,11,11,7,2,17,8,9,23,43,20,0
1735,Stuart McKinstry,sct SCO,MF,Leeds United,eng Premier League,18,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,Kenny McLean,sct SCO,MF,Norwich City,eng Premier League,29,1992,30.1,42,22,18,20,4,29,7,22,34,76,54,0
1737,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,21,1999,34.5,78,49,27,38,13,64,11,53,35,113,31,1
1738,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,24,1996,26.5,65,33,32,24,9,45,10,35,31,96,60,1
1739,Gary Medel,cl CHI,DF,Bologna,it Serie A,33,1987,31.4,39,23,27,11,1,30,21,9,44,83,112,0
1740,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,22,1999,28.8,61,42,34,23,4,24,8,16,37,98,78,3
1741,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,23,1997,8.6,17,10,11,6,0,14,3,11,10,27,28,0
1742,Ben Mee,eng ENG,DF,Burnley,eng Premier League,31,1989,20.4,26,12,16,7,3,28,22,6,24,50,94,1
1743,Admir Mehmedi,ch SUI,DF,Wolfsburg,de Bundesliga,30,1991,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,Hannibal Mejbri,tn TUN,FW,Manchester Utd,eng Premier League,18,2003,0.8,2,1,1,1,0,0,0,0,0,2,0,0
1745,Farid El Melali,dz ALG,FW,Angers,fr Ligue 1,24,1997,0.2,0,0,0,0,0,1,0,1,0,0,1,0
1746,Filippo Melegoni,it ITA,MFFW,Genoa,it Serie A,22,1999,10.9,20,12,5,8,7,10,1,9,11,31,8,1
1747,Óscar Melendo,es ESP,MFFW,Espanyol,es La Liga,23,1997,11,11,5,4,4,3,4,1,3,1,12,10,0
1748,Gonzalo Melero,es ESP,MF,Levante,es La Liga,27,1994,18.8,29,16,10,15,4,21,8,13,7,36,22,0
1749,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,26,1994,20.3,43,27,25,11,7,23,7,16,22,65,40,0
1750,Arthur Melo,br BRA,MF,Juventus,it Serie A,24,1996,10.7,25,12,10,14,1,11,2,9,7,32,8,1
1751,Memphis,nl NED,FW,Barcelona,es La Liga,27,1994,20.6,10,4,2,4,4,9,1,8,3,13,4,0
1752,Houboulang Mendes,fr FRA,DF,Lorient,fr Ligue 1,23,1998,35.8,58,28,37,18,3,41,21,20,41,99,128,4
1753,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,19,2002,18.4,48,29,23,18,7,27,5,22,21,69,17,1
1754,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,30,1990,0.2,1,1,1,0,0,1,1,0,0,1,2,0
1755,Thiago Mendes,br BRA,MFDF,Lyon,fr Ligue 1,29,1992,20.7,36,22,18,16,2,24,5,19,34,70,56,1
1756,Tomás Mendes,es ESP,MF,Alavés,es La Liga,16,2004,0.1,0,0,0,0,0,0,0,0,0,0,1,0
1757,Brais Méndez,es ESP,MF,Celta Vigo,es La Liga,24,1997,33.6,68,35,24,35,9,52,6,46,37,105,30,0
1758,Édgar Méndez,es ESP,FWMF,Alavés,es La Liga,31,1990,17.9,25,14,11,10,4,16,0,16,4,29,17,0
1759,Arial Mendy,sn SEN,DFFW,Clermont Foot,fr Ligue 1,26,1994,8.8,6,4,4,2,0,6,1,5,7,13,17,0
1760,Batista Mendy,fr FRA,MFDF,Angers,fr Ligue 1,21,2000,26.8,49,28,21,22,6,37,6,31,34,83,40,0
1761,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,27,1994,0.9,2,2,1,1,0,0,0,0,0,2,0,0
1762,Edouard Mendy,sn SEN,GK,Chelsea,eng Premier League,29,1992,34,1,0,1,0,0,0,0,0,0,1,13,4
1763,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,26,1995,19.3,24,14,11,10,3,8,2,6,18,42,27,3
1764,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,29,1992,11.5,12,6,8,4,0,7,4,3,11,23,11,1
1765,Gideon Mensah,gh GHA,DF,Bordeaux,fr Ligue 1,23,1998,13.4,37,24,19,12,6,11,2,9,16,53,21,0
1766,Jorge Meré,es ESP,DF,Köln,de Bundesliga,24,1997,5.4,9,6,3,6,0,6,4,2,10,19,19,0
1767,Alex Meret,it ITA,GK,Napoli,it Serie A,24,1997,6.9,0,0,0,0,0,0,0,0,0,0,3,1
1768,Fran Mérida,es ESP,MF,Espanyol,es La Liga,31,1990,3,7,3,5,2,0,1,0,1,6,13,1,0
1769,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,25,1996,32.1,71,38,21,40,10,50,10,40,21,92,56,2
1770,Quentin Merlin,fr FRA,DFMF,Nantes,fr Ligue 1,19,2002,21.4,45,28,19,20,6,25,4,21,27,72,29,2
1771,Martín Merquelanz,es ESP,FWMF,Rayo Vallecano,es La Liga,26,1995,1.9,2,1,2,0,0,2,0,2,0,2,1,0
1772,Yıldırım Mert Çetin,tr TUR,MF,Hellas Verona,it Serie A,24,1997,0.5,1,0,1,0,0,0,0,0,0,1,2,0
1773,Dries Mertens,be BEL,FWMF,Napoli,it Serie A,34,1987,15.4,16,7,1,11,4,8,2,6,9,25,2,0
1774,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,21,2000,37.6,1,1,1,0,0,0,0,0,0,1,27,1
1775,Lionel Messi,ar ARG,FWMF,Paris S-G,fr Ligue 1,34,1987,23.9,10,3,1,5,4,5,0,5,4,14,0,0
1776,Junior Messias,br BRA,FWMF,Milan,it Serie A,30,1991,15.9,34,18,11,14,9,11,1,10,17,51,17,0
1777,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,29,1991,15.6,29,19,13,12,4,10,2,8,12,41,25,1
1778,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,32,1988,13.6,14,10,11,3,0,12,7,5,21,35,60,2
1779,Marco Meyerhöfer,de GER,DF,Greuther Fürth,de Bundesliga,25,1995,25.3,53,35,22,22,9,38,19,19,47,100,64,1
1780,Matt Miazga,us USA,DF,Alavés,es La Liga,26,1995,9.3,7,7,3,4,0,14,12,2,11,18,55,1
1781,Kingsley Michael,ng NGA,MF,Bologna,it Serie A,21,1999,0.8,4,1,2,2,0,2,1,1,1,5,1,1
1782,Sven Michel,de GER,FW,Union Berlin,de Bundesliga,31,1990,3.8,10,6,5,3,2,3,0,3,1,11,1,0
1783,Edouard Michut,fr FRA,MF,Paris S-G,fr Ligue 1,18,2003,0.8,0,0,0,0,0,2,0,2,1,1,2,0
1784,Miguel,es ESP,FWMF,Alavés,es La Liga,21,1999,9.2,7,3,1,5,1,6,0,6,1,8,7,0
1785,Valentin Mihaila,ro ROU,MFFW,Atalanta,it Serie A,21,2000,0.8,1,1,0,1,0,2,0,2,0,1,0,0
1786,Mikael,br BRA,FWMF,Salernitana,it Serie A,22,1999,1,1,1,0,1,0,0,0,0,0,1,1,0
1787,Hilmir Mikaelsson,is ISL,FW,Venezia,it Serie A,17,2004,0.2,2,0,0,1,1,0,0,0,0,2,0,0
1788,Georges Mikautadze,ge GEO,FW,Metz,fr Ligue 1,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,William Mikelbrencis,fr FRA,DF,Metz,fr Ligue 1,17,2004,6.8,11,5,6,4,1,6,3,3,5,16,9,0
1790,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,23,1997,32.5,54,32,31,20,3,30,15,15,39,93,94,0
1791,Arkadiusz Milik,pl POL,FW,Marseille,fr Ligue 1,27,1994,15.7,9,2,0,5,4,9,1,8,3,12,10,1
1792,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,26,1995,34.4,67,44,20,32,15,50,9,41,34,101,43,1
1793,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,24,1997,27,0,0,0,0,0,0,0,0,0,0,7,2
1794,Éder Militão,br BRA,DF,Real Madrid,es La Liga,23,1998,33.7,50,32,30,12,8,42,20,22,52,102,107,3
1795,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,30,1991,8.6,18,9,9,6,3,6,1,5,11,29,15,0
1796,Luis Milla,es ESP,MF,Granada,es La Liga,26,1994,30.8,59,29,25,30,4,28,4,24,25,84,34,0
1797,Pere Milla,es ESP,MFFW,Elche,es La Liga,28,1992,18.3,20,15,14,5,1,21,1,20,5,25,21,0
1798,Enzo Millot,fr FRA,MF,Stuttgart,de Bundesliga,19,2002,0.6,2,0,0,2,0,0,0,0,1,3,1,0
1799,James Milner,eng ENG,MFDF,Liverpool,eng Premier League,35,1986,9.5,28,16,12,11,5,19,5,14,17,45,20,0
1800,Santi Mina,es ESP,FW,Celta Vigo,es La Liga,25,1995,26.3,27,17,8,15,4,28,2,26,6,33,22,0
1801,Yerry Mina,co COL,DF,Everton,eng Premier League,26,1994,9.4,12,10,12,0,0,13,9,4,11,23,38,1
1802,Takumi Minamino,jp JPN,FWMF,Liverpool,eng Premier League,26,1995,2.1,3,2,1,1,1,2,0,2,1,4,2,0
1803,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,28,1993,35.4,23,12,17,3,3,47,30,17,46,69,153,2
1804,Óscar Mingueza,es ESP,DF,Barcelona,es La Liga,22,1999,9.9,25,11,12,11,2,5,0,5,9,34,22,1
1805,Rafa Mir,es ESP,FW,Sevilla,es La Liga,24,1997,20.1,4,3,1,1,2,4,3,1,0,4,17,0
1806,Jorge Miramón,es ESP,DF,Levante,es La Liga,32,1989,22,36,19,16,12,8,15,3,12,35,71,58,0
1807,Aleksei Miranchuk,ru RUS,MFFW,Atalanta,it Serie A,25,1995,8.6,11,7,3,7,1,3,0,3,1,12,7,0
1808,Juan Miranda,es ESP,DF,Betis,es La Liga,21,2000,8.7,21,11,16,4,1,10,4,6,15,36,22,0
1809,Fabio Miretti,it ITA,MF,Juventus,it Serie A,17,2003,3.6,4,2,2,2,0,3,1,2,2,6,3,0
1810,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,21,1999,34.5,104,57,67,26,11,47,5,42,41,145,101,0
1811,Stefan Mitrović,rs SRB,DF,Getafe,es La Liga,31,1990,29.6,16,8,12,4,0,28,18,10,22,38,114,1
1812,Maximilian Mittelstädt,de GER,DFFW,Hertha BSC,de Bundesliga,24,1997,16.6,52,33,30,12,10,28,5,23,46,98,37,0
1813,Henrikh Mkhitaryan,am ARM,MFFW,Roma,it Serie A,32,1989,27.7,45,29,11,27,7,33,2,31,22,67,33,0
1814,Jakub Moder,pl POL,MF,Brighton,eng Premier League,22,1999,18.9,42,25,18,17,7,25,2,23,10,52,22,1
1815,Anthony Modeste,fr FRA,FW,Köln,de Bundesliga,33,1988,29,10,6,4,5,1,11,2,9,4,14,29,0
1816,Marco Modolo,it ITA,DF,Venezia,it Serie A,32,1989,4.4,6,3,4,2,0,6,6,0,4,10,26,0
1817,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,35,1985,22.6,18,10,8,7,3,10,4,6,20,38,9,0
1818,Terem Moffi,ng NGA,FW,Lorient,fr Ligue 1,22,1999,30.1,17,10,3,12,2,11,2,9,4,21,22,0
1819,Kevin Möhwald,de GER,MF,Union Berlin,de Bundesliga,28,1993,3.9,7,1,3,3,1,3,0,3,3,10,6,0
1820,Dion Moise Sahi,ci CIV,FWMF,Strasbourg,fr Ligue 1,19,2001,1.4,0,0,0,0,0,1,0,1,1,1,1,0
1821,Johan Mojica,co COL,DF,Elche,es La Liga,28,1992,31.7,46,25,34,7,5,22,3,19,25,71,61,3
1822,Clinton Mola,eng ENG,DF,Stuttgart,de Bundesliga,20,2001,1.3,3,1,2,1,0,5,5,0,3,6,2,0
1823,Jorge Molina,es ESP,FW,Granada,es La Liga,39,1982,21.8,4,2,2,1,1,13,2,11,6,10,11,0
1824,Nahuel Molina,ar ARG,DF,Udinese,it Serie A,23,1998,29.3,41,24,17,21,3,24,3,21,22,63,44,2
1825,Cristian Molinaro,it ITA,DF,Venezia,it Serie A,38,1983,6.1,12,9,10,2,0,7,2,5,6,18,20,0
1826,Florent Mollet,fr FRA,FWMF,Montpellier,fr Ligue 1,29,1991,29.2,31,22,14,12,5,27,4,23,24,55,13,0
1827,Jon Moncayola,es ESP,MF,Osasuna,es La Liga,23,1998,32.4,40,20,18,18,4,26,9,17,20,60,43,0
1828,Monchu,es ESP,MF,Granada,es La Liga,21,1999,7.4,15,6,5,9,1,8,3,5,4,19,4,0
1829,Thomas Monconduit,fr FRA,MF,Lorient,fr Ligue 1,30,1991,25,41,25,19,17,5,21,10,11,22,63,51,1
1830,Gonzalo Montiel,ar ARG,DF,Sevilla,es La Liga,24,1997,11.8,15,4,8,5,2,8,2,6,10,25,22,0
1831,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,25,1996,34,0,0,0,0,0,0,0,0,1,1,16,3
1832,Ángel Montoro,es ESP,MF,Granada,es La Liga,33,1988,14.8,26,13,16,7,3,11,1,10,11,37,29,1
1833,Martín Montoya,es ESP,DF,Betis,es La Liga,30,1991,5.8,20,12,11,7,2,6,0,6,11,31,20,0
1834,Wesley Moraes,br BRA,FW,Aston Villa,eng Premier League,24,1996,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,Álvaro Morata,es ESP,FW,Juventus,it Serie A,28,1992,25.6,18,9,4,9,5,26,1,25,5,23,24,0
1836,Jan Morávek,cz CZE,MF,Augsburg,de Bundesliga,31,1989,5.2,11,6,3,7,1,11,2,9,6,17,8,0
1837,Jon Morcillo,es ESP,MFFW,Athletic Club,es La Liga,22,1998,0.6,3,0,1,2,0,1,0,1,0,3,0,0
1838,Jérémy Morel,mg MAD,DF,Lorient,fr Ligue 1,37,1984,6.7,13,9,8,4,1,9,7,2,7,20,31,0
1839,Alberto Moreno,es ESP,MFDF,Villarreal,es La Liga,29,1992,13.6,13,7,5,7,1,13,1,12,27,40,15,0
1840,Álex Moreno,es ESP,DF,Betis,es La Liga,28,1993,26.7,76,40,53,15,8,28,6,22,34,110,82,1
1841,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,29,1992,13.2,5,2,2,2,1,6,1,5,6,11,14,0
1842,Tete Morente,es ESP,MF,Elche,es La Liga,24,1996,18.1,21,14,13,7,1,30,1,29,12,33,12,0
1843,Ilaix Moriba,gn GUI,MF,Valencia,es La Liga,18,2003,9.1,26,18,10,13,3,15,0,15,12,38,14,0
1844,Ilaix Moriba,gn GUI,MF,RB Leipzig,de Bundesliga,18,2003,0.4,0,0,0,0,0,2,0,2,1,1,0,0
1845,Manu Morlanes,es ESP,MF,Espanyol,es La Liga,22,1999,12.7,36,15,16,17,3,24,5,19,13,49,17,0
1846,Raúl Moro,es ESP,FW,Lazio,it Serie A,18,2002,2.2,3,3,0,2,1,2,0,2,0,3,0,0
1847,Loren Morón,es ESP,FWMF,Espanyol,es La Liga,27,1993,6.3,6,4,1,3,2,11,1,10,2,8,9,0
1848,Loren Morón,es ESP,FW,Betis,es La Liga,27,1993,0,1,1,1,0,0,0,0,0,0,1,0,0
1849,Tyler Morton,eng ENG,MF,Liverpool,eng Premier League,18,2002,0.7,0,0,0,0,0,0,0,0,3,3,0,0
1850,Cristhian Mosquera,co COL,DF,Valencia,es La Liga,17,2004,2.4,4,2,3,0,1,1,0,1,3,7,1,1
1851,Lebo Mothiba,za RSA,FWMF,Troyes,fr Ligue 1,25,1996,5.8,8,4,4,3,1,3,0,3,2,10,0,0
1852,Lebo Mothiba,za RSA,FW,Strasbourg,fr Ligue 1,25,1996,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,Andrei Motoc,ro ROU,DF,Salernitana,it Serie A,19,2002,1,1,1,0,1,0,2,2,0,2,3,1,0
1854,Baptiste Mouazan,fr FRA,MF,Lorient,fr Ligue 1,19,2001,1.1,4,3,2,2,0,3,0,3,1,5,1,0
1855,Aimen Moueffek,fr FRA,MF,Saint-Étienne,fr Ligue 1,20,2001,4.8,7,4,2,3,2,3,0,3,2,9,4,0
1856,Youssoufa Moukoko,de GER,FWMF,Dortmund,de Bundesliga,16,2004,2.5,1,0,0,1,0,5,0,5,3,4,0,0
1857,Harold Moukoudi,cm CMR,DF,Saint-Étienne,fr Ligue 1,23,1997,18.5,25,12,17,8,0,27,14,13,35,60,48,0
1858,Jessy Moulin,fr FRA,GK,Troyes,fr Ligue 1,35,1986,7,0,0,0,0,0,0,0,0,1,1,7,0
1859,Steve Mounié,bj BEN,FW,Brest,fr Ligue 1,26,1994,25.7,17,6,3,12,2,13,1,12,6,23,12,0
1860,Mason Mount,eng ENG,MF,Chelsea,eng Premier League,22,1999,26.3,41,16,10,17,14,18,1,17,13,54,12,0
1861,Lucas Moura,br BRA,FWMF,Tottenham,eng Premier League,28,1992,19.7,25,10,7,14,4,19,0,19,18,43,19,0
1862,Lys Mousset,fr FRA,MFFW,Salernitana,it Serie A,25,1996,1.8,1,0,0,1,0,2,0,2,0,1,0,0
1863,João Moutinho,pt POR,MF,Wolves,eng Premier League,34,1986,33,74,39,34,27,13,48,8,40,34,108,36,2
1864,Samuel Moutoussamy,cd COD,MF,Nantes,fr Ligue 1,24,1996,16.8,48,32,20,20,8,14,2,12,17,65,16,0
1865,Toni Moya,es ESP,MF,Alavés,es La Liga,23,1998,15.4,23,10,7,13,3,18,5,13,20,43,18,0
1866,Samuel Mráz,sk SVK,FW,Spezia,it Serie A,24,1997,0.6,0,0,0,0,0,1,0,1,0,0,0,0
1867,Nordi Mukiele,fr FRA,DFFW,RB Leipzig,de Bundesliga,23,1997,20.5,35,22,23,9,3,31,5,26,31,66,44,2
1868,Mert Müldür,tr TUR,DF,Sassuolo,it Serie A,22,1999,22.7,52,35,43,7,2,25,6,19,24,76,44,1
1869,Florian Müller,de GER,GK,Stuttgart,de Bundesliga,23,1997,30,0,0,0,0,0,1,0,1,0,0,13,2
1870,Thomas Müller,de GER,MF,Bayern Munich,de Bundesliga,31,1989,28.4,35,20,7,16,12,32,1,31,15,50,12,0
1871,Bali Mumba,eng ENG,DF,Norwich City,eng Premier League,19,2001,0.5,1,1,1,0,0,0,0,0,0,1,5,0
1872,Marshall Munetsi,zw ZIM,MFDF,Reims,fr Ligue 1,25,1996,20.9,34,17,21,11,2,39,13,26,43,77,72,2
1873,Iker Muniain,es ESP,MF,Athletic Club,es La Liga,28,1992,30.9,32,10,8,19,5,20,1,19,17,49,8,1
1874,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,23,1997,14.9,28,17,14,13,1,11,1,10,17,45,34,0
1875,Luis Muriel,co COL,FWMF,Atalanta,it Serie A,30,1991,17.1,15,4,2,7,6,12,0,12,4,19,5,0
1876,Jeison Murillo,co COL,DF,Celta Vigo,es La Liga,29,1992,12.4,15,10,13,2,0,11,8,3,17,32,37,0
1877,Vedat Muriqi,xk KVX,FW,Lazio,it Serie A,27,1994,2.4,1,0,1,0,0,0,0,0,0,1,2,0
1878,Vedat Muriqi,xk KVX,FW,Mallorca,es La Liga,27,1994,16,6,3,1,3,2,12,0,12,6,12,29,0
1879,Jacob Murphy,eng ENG,FWDF,Newcastle Utd,eng Premier League,26,1995,16.4,49,26,34,11,4,20,2,18,23,72,17,0
1880,Nicola Murru,it ITA,DF,Sampdoria,it Serie A,26,1994,10.9,22,17,10,11,1,17,3,14,7,29,20,1
1881,Yunus Musah,us USA,MFFW,Valencia,es La Liga,18,2002,14,23,13,8,8,7,19,1,18,14,37,11,0
1882,Torben Müsel,de GER,MF,M'Gladbach,de Bundesliga,22,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0
1883,Jamal Musiala,de GER,MFFW,Bayern Munich,de Bundesliga,18,2003,16.3,40,26,11,16,13,25,0,25,19,59,2,1
1884,Juan Musso,ar ARG,GK,Atalanta,it Serie A,27,1994,32.6,1,1,1,0,0,0,0,0,0,1,17,1
1885,Shkodran Mustafi,de GER,DF,Levante,es La Liga,29,1992,7.3,9,6,6,3,0,6,3,3,15,24,40,0
1886,Junior Mwanga,fr FRA,DF,Bordeaux,fr Ligue 1,18,2003,1,5,2,4,1,0,1,0,1,0,5,1,0
1887,Enock Mwepu,zm ZAM,MF,Brighton,eng Premier League,23,1998,11.1,22,12,10,10,2,20,2,18,12,34,19,0
1888,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,22,1999,11.7,25,15,15,7,3,15,2,13,16,41,37,0
1889,Joakim Mæhle,dk DEN,DFMF,Atalanta,it Serie A,24,1997,16.3,21,11,6,9,6,18,2,16,14,35,13,0
1890,Obite N'Dicka,fr FRA,DF,Eint Frankfurt,de Bundesliga,21,1999,31.7,60,34,29,27,4,46,20,26,48,108,137,0
1891,Kévin N'Doram,fr FRA,MF,Metz,fr Ligue 1,25,1996,13.7,10,8,3,5,2,24,5,19,19,29,21,0
1892,Eric N'Jo,fr FRA,DF,Troyes,fr Ligue 1,17,2004,1.1,0,0,0,0,0,1,1,0,2,2,1,0
1893,Vital N'Simba,cd COD,DF,Clermont Foot,fr Ligue 1,28,1993,31,66,45,38,23,5,28,7,21,29,95,30,0
1894,Nacho,es ESP,DF,Real Madrid,es La Liga,31,1990,17.3,18,14,9,9,0,22,15,7,34,52,50,0
1895,Mickael Nade,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1999,28.5,57,35,37,18,2,29,15,14,60,117,84,0
1896,Marvelous Nakamba,zw ZIM,MF,Aston Villa,eng Premier League,27,1994,10,32,19,18,14,0,14,4,10,12,44,17,1
1897,Nahitan Nández,uy URU,MFDF,Cagliari,it Serie A,25,1995,16.9,39,21,16,15,8,16,1,15,9,48,15,1
1898,Nani,pt POR,MFFW,Venezia,it Serie A,34,1986,3.2,2,1,1,1,0,1,0,1,2,4,0,1
1899,Paul Nardi,fr FRA,GK,Lorient,fr Ligue 1,27,1994,22,1,0,1,0,0,0,0,0,0,1,10,2
1900,Nikolas Nartey,dk DEN,MFDF,Stuttgart,de Bundesliga,21,2000,4.5,6,3,0,5,1,4,2,2,7,13,5,0
1901,Matija Nastasić,rs SRB,DF,Fiorentina,it Serie A,28,1993,2.4,1,1,1,0,0,1,1,0,5,6,11,0
1902,Roberto Navarro,es ESP,MFFW,Real Sociedad,es La Liga,19,2002,2.2,5,3,1,1,3,2,0,2,2,7,2,0
1903,Ximo Navarro,es ESP,DF,Alavés,es La Liga,31,1990,15,28,19,21,6,1,11,5,6,22,50,56,2
1904,Jesús Navas,es ESP,DF,Sevilla,es La Liga,35,1985,19.8,18,13,11,5,2,15,2,13,17,35,26,1
1905,Keylor Navas,cr CRC,GK,Paris S-G,fr Ligue 1,34,1986,20.6,0,0,0,0,0,0,0,0,0,0,5,1
1906,Papa Ndiaga Yade,sn SEN,DFFW,Metz,fr Ligue 1,21,2000,7.7,15,10,8,7,0,4,1,3,10,25,9,0
1907,Wilfred Ndidi,ng NGA,MFDF,Leicester City,eng Premier League,24,1996,18,60,32,32,27,1,36,8,28,42,102,54,1
1908,Tanguy Ndombele,fr FRA,MF,Tottenham,eng Premier League,24,1996,5.4,10,7,3,5,2,5,0,5,1,11,1,0
1909,Tanguy Ndombele,fr FRA,MF,Lyon,fr Ligue 1,24,1996,7.8,25,14,5,17,3,8,3,5,3,28,6,2
1910,Dan Ndoye,ch SUI,FWMF,Nice,fr Ligue 1,20,2000,2.3,0,0,0,0,0,4,0,4,0,0,0,0
